brand,model,variant,locality,rto,fuel_type,transmission,seller_type,color,vehicle_age,odometer_reading,km_per_year,owner_count,certified,pincode,selling_price
hyundai,grand i10,sportz kappa,hebbal,ka-20,petrol,manual,dealer,grey,6.0,50361.0,8393.5,1,1.0,560023.0,437195.0
tata,nexon,xza plus sunroof,hebbal,ka-03,petrol,automatic,dealer,white,5.0,41214.0,8242.8,2,1.0,560023.0,749200.0
mahindra,xuv500,w7,sandeep vihar sandeep vihar kannamangala,ar-01,diesel,manual,dealer,black,6.0,27579.0,4596.5,1,1.0,,960000.0
hyundai,i20,asta,hebbal,ka-19,petrol,manual,dealer,unknown,10.0,38000.0,3800.0,1,1.0,562157.0,576000.0
maruti suzuki,brezza,zxi plus,bannerghatta,ka-05,petrol,manual,dealer,red,4.0,13000.0,3250.0,1,1.0,560076.0,1097000.0
maruti suzuki,brezza,vxi,ab residency srinivas reddy layout near canara bank bus stop,ka-50,petrol,manual,dealer,white,2.0,45459.0,22729.5,1,1.0,560064.0,1052383.0
kia,carens,luxury plus 7 str,unknown,ka-51,diesel,manual,dealer,unknown,4.0,92861.0,23215.2,1,,,1300000.0
hyundai,grand i10,sportz (o) kappa,whitefield,ka-20,petrol,manual,dealer,unknown,9.0,36753.0,4083.7,1,1.0,560066.0,431153.0
chevrolet,beat,lt,hebbal,ka-04,petrol,manual,dealer,unknown,12.0,44963.0,3746.9,1,1.0,560064.0,178600.0
kia,seltos,htx ivt,unknown,ka-01,petrol,automatic,dealer,unknown,5.0,10071.0,2014.2,1,,,1300000.0
hyundai,creta,sx plus at,gunjur,ka-04,diesel,automatic,dealer,unknown,11.0,119199.0,10836.3,1,1.0,,660000.0
hyundai,xcent,sx (o,whitefield,ka-05,petrol,manual,dealer,red,10.0,88802.0,8880.2,1,1.0,560066.0,352600.0
hyundai,xcent,s,malleshwaram,ka-53,petrol,manual,dealer,unknown,10.0,56000.0,5600.0,2,0.0,560003.0,363000.0
ford,figo,duratec exi,nexus shanti niketan mall,ka-04,petrol,manual,dealer,unknown,14.0,32000.0,2285.7,1,0.0,560066.0,255000.0
hyundai,i10,sportz,jayanagar,ka-38,petrol,manual,dealer,unknown,17.0,134447.0,7908.6,1,1.0,560011.0,160000.0
datsun,go,a eps,whitefield,ka-05,petrol,manual,dealer,red,8.0,63755.0,7969.4,1,1.0,560066.0,248000.0
maruti suzuki,alto,lxi,hebbal,ka-04,petrol,manual,dealer,grey,13.0,66500.0,5115.4,1,0.0,562157.0,223000.0
jeep,compass,model s (o) 4x4 at,gandhi nagar,ka-05,diesel,automatic,dealer,unknown,5.0,104473.0,20894.6,1,1.0,560009.0,1489000.0
renault,kiger,rxt amt,koramangala,ka-04,petrol,automatic,dealer,white,4.0,30108.0,7527.0,1,1.0,560034.0,542689.0
tata,tiago,xza plus,opposite bbmp eco park r,tn-41,petrol,automatic,dealer,unknown,6.0,51325.0,8554.2,1,1.0,,490000.0
hyundai,grand i10,sportz kappa,unknown,ka-51,petrol,manual,unknown,unknown,7.0,33152.0,4736.0,1,,,519000.0
tata,harrier,xz plus,landmark near kamakshipalya traffic police station,ka-02,diesel,manual,dealer,unknown,6.0,154853.0,25808.8,1,1.0,,1250000.0
hyundai,santro,sportz amt,bannerghatta,ka-53,petrol,automatic,dealer,blue,7.0,55000.0,7857.1,2,1.0,560076.0,397000.0
maruti suzuki,baleno,zeta at,nexus shanti niketan mall,ka-05,petrol,automatic,dealer,silver,10.0,57500.0,5750.0,2,0.0,560066.0,454000.0
hyundai,i20 active,sx,gandhi nagar,ka-51,petrol,manual,dealer,white,9.0,60061.0,6673.4,2,1.0,560009.0,480000.0
tata,altroz,xz,hebbal,ka-53,petrol,manual,dealer,red,6.0,25328.0,4221.3,1,1.0,560064.0,587151.0
maruti suzuki,s cross,zeta,hebbal,ka-03,petrol,manual,dealer,white,5.0,80803.0,16160.6,2,1.0,560064.0,584000.0
hyundai,i10,sportz,hebbal,ka-04,petrol,manual,dealer,grey,13.0,73941.0,5687.8,3,1.0,560064.0,203700.0
volkswagen,polo,highline plus,gandhi nagar,ka-44,petrol,manual,dealer,silver,5.0,108645.0,21729.0,1,1.0,560009.0,577300.0
honda,jazz,vx cvt,unknown,ka-01,petrol,automatic,dealer,unknown,8.0,87912.0,10989.0,1,,,535000.0
maruti suzuki,swift,zxi amt,whitefield,ka-03,petrol,automatic,dealer,red,8.0,149965.0,18745.6,1,1.0,560066.0,420400.0
nissan,micra,xv cvt,mysore road,ka-51,petrol,automatic,dealer,blue,11.0,48000.0,4363.6,1,1.0,560039.0,365000.0
maruti suzuki,baleno,alpha,begur,ka-03,petrol,manual,dealer,blue,4.0,40758.0,10189.5,1,1.0,560068.0,760000.0
maruti suzuki,dzire,vxi,17th cross road,ka-02,petrol,manual,dealer,grey,14.0,67504.0,4821.7,1,0.0,560076.0,385000.0
maruti suzuki,ciaz,zxi+ rs,koramangala,ka-02,petrol,manual,dealer,brown,10.0,58087.0,5808.7,3,1.0,560034.0,431200.0
kia,seltos,htx ivt,unknown,ka-09,petrol,automatic,dealer,unknown,4.0,36500.0,9125.0,1,1.0,,1272000.0
mahindra,xuv500,w8,hebbal,ka-14,diesel,manual,dealer,silver,12.0,124651.0,10387.6,2,1.0,560023.0,480200.0
maruti suzuki,new wagon-r,lxi (o,koramangala,ka-50,cng,manual,dealer,unknown,5.0,35073.0,7014.6,1,1.0,560034.0,459463.0
hyundai,xcent,sx,seegehalli near keya home,ka-53,petrol,manual,dealer,unknown,10.0,59639.0,5963.9,2,1.0,,450000.0
maruti suzuki,brezza,lxi,marathahalli,ka-03,petrol,manual,dealer,silver,3.0,44033.0,14677.7,1,0.0,560037.0,786000.0
honda,amaze,vx,banashankari,ka-03,petrol,manual,dealer,unknown,11.0,78232.0,7112.0,1,1.0,560070.0,360000.0
hyundai,creta,sx,malleshwaram,hr-26,diesel,manual,dealer,white,8.0,77500.0,9687.5,1,0.0,560003.0,864000.0
hyundai,xcent,sx,bannerghatta,ka-64,diesel,manual,dealer,white,11.0,126500.0,11500.0,1,0.0,560076.0,403000.0
ford,ecosport,titanium + at,whitefield,ka-02,petrol,automatic,dealer,unknown,8.0,81814.0,10226.8,1,1.0,560066.0,705600.0
honda,city,vx cvt,nexus shanti niketan mall,ka-03,petrol,automatic,dealer,unknown,10.0,134000.0,13400.0,1,0.0,560066.0,521000.0
hyundai,santro,magna,malleshwaram,ka-01,petrol,manual,dealer,grey,4.0,11500.0,2875.0,1,1.0,560003.0,505000.0
nissan,micra,xl cvt,hebbal,ka-24,petrol,automatic,dealer,unknown,10.0,71635.0,7163.5,1,1.0,560064.0,342500.0
hyundai,grand i10,sportz kappa,hebbal,ka-51,petrol,manual,dealer,unknown,11.0,60718.0,5519.8,1,1.0,560064.0,366732.0
skoda,kushaq,ambition at,whitefield,ka-01,petrol,automatic,dealer,unknown,5.0,70735.0,14147.0,1,1.0,560066.0,880700.0
renault,kiger,rxz amt,hebbal,ka-53,petrol,automatic,dealer,blue,4.0,27664.0,6916.0,1,1.0,560064.0,628774.0
maruti suzuki,dzire,vxi at,unknown,ka-05,petrol,automatic,dealer,unknown,12.0,84580.0,7048.3,1,1.0,,358316.0
skoda,octavia,ambiente,bommasandra industrial area,ka-06,diesel,manual,dealer,unknown,22.0,180814.0,8218.8,1,1.0,,222000.0
honda,city,vx,hebbal,ka-03,petrol,manual,dealer,brown,11.0,119166.0,10833.3,1,1.0,560064.0,433439.0
hyundai,i10,sportz at kappa2,unknown,ka-03,petrol,automatic,dealer,unknown,13.0,44500.0,3423.1,1,0.0,,347000.0
tata,zest,xt,whitefield,ka-05,petrol,manual,dealer,grey,12.0,80718.0,6726.5,3,1.0,560066.0,251859.0
ford,figo,duratorq exi,malleshwaram,ka-02,diesel,manual,dealer,unknown,13.0,96000.0,7384.6,2,0.0,560003.0,226000.0
maruti suzuki,estilo,lxi bs-iv,unknown,ka-02,petrol,manual,dealer,unknown,12.0,47000.0,3916.7,1,,,217000.0
hyundai,i10,magna kappa2,hebbal,ka-04,petrol,manual,dealer,red,14.0,43000.0,3071.4,1,0.0,562157.0,268000.0
tata,tigor,xza plus,malleshwaram,ka-16,petrol,automatic,dealer,grey,4.0,117000.0,29250.0,1,0.0,560003.0,562000.0
hyundai,creta,sx dct,hebbal,ka-05,petrol,automatic,dealer,black,5.0,113500.0,22700.0,1,0.0,562157.0,1149000.0
honda,brio,vx at,whitefield,ka-01,petrol,automatic,dealer,unknown,12.0,75518.0,6293.2,1,1.0,560066.0,343395.0
ford,ecosport,titanium at,3rd main road vyalikaval kodandarampura,ka-51,petrol,automatic,dealer,unknown,9.0,24929.0,2769.9,1,1.0,,625000.0
mahindra,xuv500,w8,varanasi,ka-51,diesel,manual,dealer,red,15.0,211641.0,14109.4,2,1.0,560066.0,477000.0
hyundai,creta,sx at,mysore road,ka-04,petrol,automatic,dealer,unknown,8.0,86720.0,10840.0,1,1.0,,850000.0
hyundai,i20 active,sx,gandhi nagar,ka-05,petrol,manual,dealer,unknown,10.0,73127.0,7312.7,1,1.0,560009.0,433170.0
toyota,corolla altis,g,nexus shanti niketan mall,ka-03,petrol,manual,dealer,grey,10.0,95000.0,9500.0,3,0.0,560066.0,527000.0
renault,duster,rxs cvt,whitefield,ka-01,petrol,automatic,dealer,red,8.0,103176.0,12897.0,2,1.0,560066.0,451900.0
maruti suzuki,celerio,zxi amt,hebbal,ka-02,petrol,automatic,dealer,white,8.0,44728.0,5591.0,1,1.0,560064.0,365000.0
tata,tiago,xz,whitefield,ka-04,petrol,manual,dealer,unknown,8.0,34341.0,4292.6,1,1.0,560066.0,412853.0
maruti suzuki,alto k10,vxi amt,hebbal,ka-01,petrol,automatic,dealer,grey,7.0,29611.0,4230.1,1,1.0,560064.0,380000.0
maruti suzuki,alto,lxi,electronic city,ka-51,petrol,manual,dealer,silver,11.0,105377.0,9579.7,2,1.0,560100.0,200000.0
mahindra,xuv300,w6,gandhi nagar,ka-05,petrol,manual,dealer,white,7.0,53743.0,7677.6,1,1.0,560009.0,620000.0
renault,kwid,rxt amt,hebbal,ka-51,petrol,automatic,dealer,silver,4.0,35500.0,8875.0,2,0.0,562157.0,401000.0
hyundai,xcent,sx (o,malleshwaram,ka-02,petrol,manual,dealer,red,11.0,134500.0,12227.3,2,0.0,560003.0,333000.0
hyundai,eon,magna +,gandhi nagar,ka-51,petrol,manual,dealer,white,8.0,84569.0,10571.1,1,1.0,560009.0,237971.0
kia,sonet,gtx plus at,koramangala,ka-05,diesel,automatic,dealer,red,3.0,56351.0,18783.7,2,1.0,560034.0,959500.0
maruti suzuki,alto k10,vxi,hebbal,ka-04,petrol,manual,dealer,unknown,9.0,68037.0,7559.7,1,1.0,560064.0,225000.0
hyundai,grand i10,sportz kappa,bannerghatta,ka-12,petrol,manual,dealer,blue,7.0,48500.0,6928.6,1,1.0,560076.0,498000.0
skoda,octavia,style plus at,hebbal,gj-38,petrol,automatic,dealer,black,9.0,52317.0,5813.0,3,1.0,562157.0,950000.0
hyundai,new santro,sportz mt,gandhi nagar,ka-01,petrol,manual,dealer,grey,7.0,29323.0,4189.0,1,1.0,560009.0,422345.0
hyundai,tucson,gls 2wd at,gandhi nagar,ka-01,petrol,automatic,dealer,unknown,5.0,96935.0,19387.0,1,1.0,560009.0,1225000.0
tata,safari,xza plus o 6str,hebbal,ka-09,diesel,automatic,dealer,unknown,3.0,33956.0,11318.7,2,1.0,560064.0,1645000.0
hyundai,i20,asta,palace guttahalli,ka-01,petrol,manual,dealer,unknown,11.0,68935.0,6266.8,1,1.0,,455000.0
skoda,kushaq,style mt,third floor third floor hulimangala,ka-05,petrol,manual,dealer,unknown,3.0,46008.0,15336.0,1,1.0,,1150000.0
hyundai,i20,asta,new cambridge public school karuna building,ka-01,petrol,manual,dealer,unknown,9.0,67004.0,7444.9,1,1.0,,530000.0
hyundai,verna,fluidic sx,whitefield,ka-02,petrol,manual,dealer,unknown,13.0,85547.0,6580.5,1,1.0,560066.0,399000.0
renault,triber,rxz amt,hebbal,ka-03,petrol,automatic,dealer,silver,6.0,24496.0,4082.7,1,1.0,560064.0,529200.0
tata,altroz,xm,hebbal,ka-06,petrol,manual,dealer,unknown,6.0,120795.0,20132.5,1,1.0,560064.0,490000.0
renault,duster,rxe mt,hebbal,ka-19,petrol,manual,dealer,orange,6.0,56880.0,9480.0,1,1.0,560064.0,650000.0
hyundai,verna,sx (o) mt,hebbal,ka-19,petrol,manual,dealer,white,3.0,35672.0,11890.7,1,1.0,560023.0,1150000.0
volkswagen,vento,highline,unknown,kl-38,diesel,manual,unknown,unknown,14.0,178344.0,12738.9,1,,,190000.0
hyundai,i20,asta cvt,unknown,ka-02,petrol,automatic,unknown,unknown,8.0,55931.0,6991.4,1,,,645000.0
honda,jazz,sv,unknown,ka-05,petrol,manual,dealer,unknown,10.0,69995.0,6999.5,1,,,325000.0
maruti suzuki,swift,vxi,unknown,ka-03,petrol,manual,dealer,red,15.0,77549.0,5169.9,1,1.0,,335000.0
hyundai,i20,asta,mysore road,ka-53,petrol,manual,dealer,unknown,10.0,41000.0,4100.0,2,1.0,560039.0,535000.0
maruti suzuki,ciaz,zxi+ at,whitefield,ka-05,petrol,automatic,dealer,brown,9.0,71900.0,7988.9,1,1.0,560066.0,557800.0
kia,carens clavis,htx plus 6str dct,hebbal,ka-05,petrol,automatic,dealer,silver,1.0,7500.0,7500.0,1,1.0,560103.0,2195000.0
tata,nexon,xza plus,bannerghatta,ka-03,petrol,automatic,dealer,unknown,7.0,57500.0,8214.3,1,1.0,560076.0,714000.0
maruti suzuki,vitara brezza,zdi plus ags,malleshwaram,dl-12,diesel,automatic,dealer,unknown,8.0,37000.0,4625.0,1,1.0,560003.0,807000.0
maruti suzuki,celerio,vxi,unknown,cg-07,petrol,manual,unknown,unknown,10.0,47455.0,4745.5,1,,,219000.0
tata,nexon,xm (s,mysore road,ka-41,diesel,manual,dealer,grey,3.0,54500.0,18166.7,1,0.0,560039.0,840000.0
kia,seltos,htx plus imt,whitefield,ka-51,diesel,manual,dealer,unknown,3.0,8145.0,2715.0,1,1.0,560066.0,1370100.0
hyundai,grand i10,sportz kappa,vasanth nagar,ka-11,petrol,manual,dealer,unknown,6.0,43576.0,7262.7,1,1.0,,498000.0
maruti suzuki,baleno,zeta ags,kundalahalli,ka-05,petrol,automatic,dealer,silver,2.0,40642.0,20321.0,1,1.0,560037.0,795000.0
maruti suzuki,dzire,zxi,yeshwanthpur,ka-51,petrol,manual,dealer,silver,13.0,92925.0,7148.1,2,0.0,560010.0,300000.0
hyundai,i20 active,sx,hebbal,ka-03,petrol,manual,dealer,unknown,10.0,41732.0,4173.2,1,1.0,560023.0,498687.0
skoda,rapid,cr elegance plus,unknown,ka-05,diesel,manual,unknown,unknown,12.0,115487.0,9623.9,1,,,392000.0
hyundai,tucson,2wd at gl,whitefield,ka-02,diesel,automatic,dealer,black,8.0,143838.0,17979.8,2,1.0,560066.0,728900.0
honda,city,vx,nexus shanti niketan mall,ka-03,petrol,manual,dealer,unknown,11.0,35500.0,3227.3,1,1.0,560066.0,557000.0
tata,nexon,xz plus,owners court layout west owners court layout west,ka-01,petrol,manual,dealer,orange,7.0,46207.0,6601.0,1,1.0,,650000.0
volkswagen,polo,trendline,hebbal,ka-03,petrol,manual,dealer,grey,4.0,28500.0,7125.0,1,1.0,562157.0,636000.0
hyundai,verna,fluidic sx,btm layout,ka-05,petrol,manual,dealer,unknown,13.0,77573.0,5967.2,1,1.0,560076.0,360000.0
ford,fiesta,titanium,unknown,ap-28,diesel,manual,dealer,unknown,15.0,185000.0,12333.3,1,1.0,,200000.0
maruti suzuki,celerio,vxi,hebbal,ka-03,petrol,manual,dealer,unknown,7.0,34541.0,4934.4,1,1.0,560064.0,390118.0
kia,sonet,gtx plus,nexus shanti niketan mall,ka-34,diesel,manual,dealer,silver,4.0,55000.0,13750.0,1,1.0,560066.0,1044000.0
volkswagen,ameo,highline at,hebbal,ka-19,diesel,automatic,dealer,unknown,9.0,81000.0,9000.0,1,1.0,562157.0,499000.0
honda,city,zx cvt,jayanagar,ka-01,petrol,automatic,dealer,yellow,5.0,26293.0,5258.6,2,1.0,560040.0,1220000.0
mahindra,scorpio,s3 plus,hebbal,ka-50,diesel,manual,dealer,white,5.0,133015.0,26603.0,1,1.0,560023.0,922000.0
ford,figo,titanium1.5 tdci,malleshwaram,ka-12,diesel,manual,dealer,black,10.0,98000.0,9800.0,3,0.0,560003.0,349000.0
hyundai,grand i10,asta kappa (o,unknown,ka-02,petrol,manual,dealer,unknown,12.0,126500.0,10541.7,1,0.0,,274000.0
tata,hexa,xta 4x2 7 str,2b 2b,ka-03,diesel,automatic,dealer,blue,9.0,124332.0,13814.7,3,1.0,560066.0,700000.0
maruti suzuki,swift,zxi,jp nagar,ka-05,petrol,manual,dealer,blue,6.0,19890.0,3315.0,1,1.0,560078.0,675000.0
renault,triber,rxz,rajajinagar,ka-04,petrol,automatic,dealer,silver,3.0,11702.0,3900.7,1,1.0,560010.0,765000.0
hyundai,venue,sx (o,unknown,ka-48,diesel,manual,unknown,unknown,4.0,28676.0,7169.0,1,,,1035000.0
maruti suzuki,swift,zxi amt,unknown,ka-19,petrol,automatic,unknown,unknown,8.0,20728.0,2591.0,1,,,570000.0
ford,ecosport,titanium ecoboost,hebbal,ka-51,petrol,manual,dealer,unknown,12.0,80438.0,6703.2,1,1.0,560064.0,390000.0
ford,freestyle,flair edition,whitefield,ka-47,diesel,manual,dealer,unknown,5.0,54542.0,10908.4,1,1.0,560066.0,633600.0
kia,seltos,gtx plus,hebbal,ka-01,petrol,manual,dealer,unknown,6.0,34000.0,5666.7,1,1.0,562157.0,1213000.0
hyundai,grand i10,sportz kappa,unknown,ka-51,petrol,manual,dealer,unknown,7.0,32270.0,4610.0,1,1.0,,408400.0
maruti suzuki,baleno,delta cvt,koramangala,ka-09,petrol,automatic,dealer,blue,7.0,74617.0,10659.6,2,1.0,560034.0,474200.0
maruti suzuki,baleno,rs,bannerghatta,ka-04,petrol,manual,dealer,unknown,9.0,37000.0,4111.1,1,1.0,560076.0,569000.0
kia,seltos,htx plus imt,unknown,ka-03,diesel,manual,unknown,unknown,3.0,31834.0,10611.3,1,,,1410000.0
honda,city,vx (o) mt,hebbal,ka-05,petrol,manual,dealer,brown,10.0,130604.0,13060.4,1,1.0,560064.0,470000.0
hyundai,santro,sportz amt,hebbal,ka-53,petrol,automatic,dealer,unknown,5.0,25500.0,5100.0,2,1.0,562157.0,477000.0
volkswagen,virtus,gt plus evo dsg,unknown,ka-01,petrol,automatic,dealer,unknown,3.0,41500.0,13833.3,1,0.0,,1282000.0
nissan,micra,xl,bannerghatta,ka-02,petrol,manual,dealer,unknown,11.0,74500.0,6772.7,2,0.0,560076.0,267000.0
tata,harrier,xza plus,medahalli,ap-39,diesel,automatic,dealer,white,5.0,61285.0,12257.0,1,1.0,560036.0,1485000.0
hyundai,grand i10 nios,sportz amt kappa,unknown,ka-53,petrol,automatic,unknown,unknown,3.0,12815.0,4271.7,1,,,663000.0
kia,seltos,gtx plus,koramangala,ka-03,petrol,manual,dealer,unknown,4.0,40260.0,10065.0,1,1.0,560034.0,1145700.0
maruti suzuki,alto k10,vxi (o) amt,hebbal,ka-41,petrol,automatic,dealer,grey,7.0,29516.0,4216.6,2,1.0,560023.0,273000.0
renault,triber,rxl,malleshwaram,ka-41,petrol,manual,dealer,white,3.0,84500.0,28166.7,2,0.0,560003.0,440000.0
renault,kiger,rxz mt,hebbal,ka-19,petrol,manual,dealer,white,4.0,13504.0,3376.0,1,1.0,560064.0,619400.0
maruti suzuki,ritz,vxi,whitefield,ka-04,petrol,manual,dealer,unknown,10.0,88588.0,8858.8,1,1.0,560066.0,379709.0
mahindra,xuv500,w6,mysore road,ka-41,diesel,manual,dealer,white,12.0,148244.0,12353.7,1,1.0,560098.0,550000.0
hyundai,i20,asta (o) cvt,hebbal,ka-04,petrol,automatic,dealer,unknown,7.0,128814.0,18402.0,1,1.0,560064.0,451200.0
hyundai,i20,asta,hebbal,ka-07,diesel,manual,dealer,unknown,11.0,91403.0,8309.4,1,1.0,560064.0,465000.0
hyundai,i20,magna plus,whitefield,ka-03,petrol,manual,dealer,red,7.0,51000.0,7285.7,1,1.0,560066.0,559000.0
maruti suzuki,vitara brezza,vxi at shvs,koramangala,ka-01,petrol,automatic,dealer,silver,6.0,37921.0,6320.2,1,1.0,560034.0,715300.0
maruti suzuki,swift,zxi amt,malleshwaram,ka-09,petrol,automatic,dealer,silver,1.0,9500.0,9500.0,1,1.0,560003.0,788000.0
honda,city,sv cvt,begur,ka-01,petrol,automatic,dealer,white,10.0,61531.0,6153.1,2,1.0,,550000.0
maruti suzuki,baleno,zeta,hebbal,ka-41,petrol,manual,dealer,white,9.0,74141.0,8237.9,1,1.0,560064.0,490000.0
hyundai,grand i10,sportz kappa,hebbal,ka-53,petrol,manual,dealer,red,10.0,57334.0,5733.4,2,1.0,560023.0,325000.0
skoda,rapid,style,malleshwaram,ka-19,diesel,manual,dealer,white,9.0,85500.0,9500.0,1,0.0,560003.0,645000.0
hyundai,creta,sx at,unknown,ka-05,petrol,automatic,dealer,unknown,8.0,19031.0,2378.9,1,,,1123000.0
tata,altroz,xza,yelahanka,ka-04,petrol,automatic,dealer,grey,3.0,36424.0,12141.3,1,1.0,560064.0,750000.0
honda,brio,s mt,unknown,ka-50,petrol,manual,unknown,unknown,13.0,76394.0,5876.5,1,,,296000.0
hyundai,santro xing,gls,unknown,ka-11,petrol,manual,unknown,unknown,15.0,155011.0,10334.1,1,,,155000.0
maruti suzuki,celerio,zxi plus ags,whitefield,ka-02,petrol,automatic,dealer,silver,5.0,24430.0,4886.0,2,1.0,560066.0,499000.0
hyundai,xcent,s,bannerghatta,ka-51,diesel,manual,dealer,silver,11.0,125000.0,11363.6,1,1.0,560076.0,415000.0
hyundai,i20,asta (o,mysore road,wb-08,diesel,manual,dealer,unknown,9.0,58000.0,6444.4,1,1.0,560039.0,610000.0
maruti suzuki,brezza,zxi,gorguntepalya,ka-02,petrol,manual,dealer,red,3.0,38753.0,12917.7,1,1.0,560022.0,1075000.0
hyundai,eon,d-lite+,whitefield,ka-04,petrol,manual,dealer,unknown,10.0,49923.0,4992.3,1,1.0,560066.0,194826.0
honda,amaze,s,hebbal,ka-03,petrol,manual,dealer,red,12.0,75439.0,6286.6,1,1.0,560064.0,319000.0
maruti suzuki,grand vitara,alpha smart,unknown,ka-53,petrol,manual,dealer,unknown,1.0,6375.0,6375.0,1,,,1579000.0
kia,seltos,gtx plus dct,whitefield,ka-04,petrol,automatic,dealer,unknown,7.0,71203.0,10171.9,1,1.0,560066.0,998700.0
honda,city,vx,whitefield,ka-03,petrol,manual,dealer,unknown,11.0,56500.0,5136.4,1,1.0,560066.0,570000.0
hyundai,eon,magna +,manju shree bakery mg layut mulur road,ka-05,petrol,manual,dealer,blue,14.0,76990.0,5499.3,2,1.0,,194000.0
renault,kwid,rxt (o,hebbal,ka-19,petrol,manual,dealer,grey,7.0,36329.0,5189.9,2,1.0,560023.0,295651.0
skoda,octavia,cr style,hebbal,ka-05,diesel,manual,dealer,unknown,7.0,101862.0,14551.7,1,1.0,560023.0,1149000.0
maruti suzuki,swift,vdi,jp nagar,ka-01,diesel,manual,dealer,white,13.0,156984.0,12075.7,3,1.0,560078.0,355000.0
maruti suzuki,ertiga,vxi at,yeshwanthpur,ka-01,petrol,automatic,dealer,grey,10.0,68582.0,6858.2,1,0.0,560010.0,670000.0
hyundai,i20,asta (o,hebbal,ka-51,diesel,manual,dealer,white,10.0,113689.0,11368.9,3,1.0,560064.0,389000.0
hyundai,creta,sx (o) 7 dct,hebbal,ka-05,petrol,automatic,dealer,black,4.0,22000.0,5500.0,1,1.0,562157.0,1519000.0
tata,nexon,xza plus (hs) dark edition,whitefield,ka-05,petrol,automatic,dealer,black,4.0,61139.0,15284.8,1,1.0,560066.0,872100.0
renault,duster,rxz mt,unknown,ka-04,petrol,manual,unknown,unknown,6.0,47986.0,7997.7,1,,,696000.0
maruti suzuki,alto,lxi,mysore road,ka-51,petrol,manual,dealer,unknown,11.0,35500.0,3227.3,1,1.0,560039.0,272000.0
toyota,corolla altis,g,bannerghatta,dl-14,petrol,manual,dealer,silver,13.0,95500.0,7346.2,1,0.0,560076.0,439000.0
tata,punch,creative amt rtn,unknown,ka-53,petrol,automatic,dealer,blue,2.0,65438.0,32719.0,1,1.0,,950000.0
mahindra,xuv500,w7 at,kaggadaspura main road vignan nagar,ka-03,diesel,automatic,dealer,unknown,5.0,67509.0,13501.8,2,1.0,,1195000.0
tata,curvv,pure plus 6mt,nanja reddy colony murugeshpalya,ka-53,petrol,manual,dealer,blue,2.0,16185.0,8092.5,1,1.0,560066.0,990000.0
honda,amaze,v cvt,hebbal,ka-03,petrol,automatic,dealer,unknown,8.0,93473.0,11684.1,2,1.0,560064.0,450800.0
mg,hector plus,sharp mt 6-str,unknown,ka-01,diesel,manual,unknown,unknown,4.0,72032.0,18008.0,1,,,1291000.0
volkswagen,taigun,topline at,bannerghatta,ka-27,petrol,automatic,dealer,yellow,5.0,59000.0,11800.0,1,1.0,560076.0,1174000.0
mahindra,xuv700,ax 7 at luxury pack 7 str,hebbal,ka-02,petrol,automatic,dealer,red,5.0,32500.0,6500.0,1,1.0,562157.0,1752000.0
renault,kwid,rxt,whitefield,ka-53,petrol,manual,dealer,silver,11.0,61859.0,5623.5,2,1.0,560066.0,225000.0
hyundai,grand i10,asta at kappa,yeshwanthpur,ka-47,petrol,automatic,dealer,unknown,12.0,90143.0,7511.9,2,1.0,560022.0,347358.0
hyundai,i20,magna,whitefield,ka-51,petrol,manual,dealer,unknown,13.0,26144.0,2011.1,1,1.0,560066.0,304540.0
toyota,innova crysta,zx at 7 str,hebbal,ka-01,petrol,automatic,dealer,grey,4.0,8000.0,2000.0,1,1.0,562157.0,2089000.0
volkswagen,polo,highline1.2l,hebbal,ka-51,petrol,manual,dealer,silver,11.0,111000.0,10090.9,3,0.0,562157.0,407000.0
tata,harrier,xza plus,hebbal,ka-53,diesel,automatic,dealer,white,4.0,52500.0,13125.0,1,1.0,562157.0,1582000.0
renault,kwid,rxt amt,whitefield,ka-41,petrol,automatic,dealer,brown,8.0,63651.0,7956.4,2,1.0,560066.0,274000.0
maruti suzuki,vitara brezza,zdi plus,hebbal,ka-41,diesel,manual,dealer,unknown,9.0,83149.0,9238.8,1,1.0,560064.0,720430.0
mg,hector,sharp,koramangala,ka-50,petrol,manual,dealer,black,6.0,83942.0,13990.3,2,1.0,560034.0,871200.0
hyundai,grand i10,magna at kappa,whitefield,ka-03,petrol,automatic,dealer,white,10.0,142500.0,14250.0,2,0.0,560066.0,361000.0
hyundai,i20,sportz (o) ivt,hebbal,ka-31,petrol,automatic,dealer,blue,2.0,9611.0,4805.5,1,1.0,560064.0,792400.0
mahindra,thar,lx d 4wd at convertible,whitefield,ka-03,diesel,automatic,dealer,unknown,5.0,99439.0,19887.8,1,1.0,560066.0,1028400.0
mg,hector plus,sharp mt 6-str,electronic city,ka-37,diesel,manual,dealer,black,6.0,104412.0,17402.0,1,1.0,560100.0,1450000.0
hyundai,venue,sx plus dct,hebbal,ka-03,petrol,automatic,dealer,white,7.0,39690.0,5670.0,1,1.0,560064.0,770000.0
renault,kwid,rxt amt (o,kattigenahalli,ka-04,petrol,automatic,dealer,brown,7.0,43587.0,6226.7,2,1.0,,350000.0
volkswagen,polo,comfortline,jp nagar,ka-05,petrol,manual,dealer,silver,10.0,112747.0,11274.7,2,1.0,560078.0,400000.0
maruti suzuki,alto,lxi,hebbal,ka-51,petrol,manual,dealer,red,12.0,49000.0,4083.3,1,0.0,562157.0,261000.0
